ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,16,30.10.2006,A,Olympia 2014-Ermächtigungsgesetz,A,Selbständiger Antrag,/gegenstand/XXIII/A/16,ANTR,SELBST,"[""S""]","[""Budget und Finanzen"",""Sport""]","[""KREDITWESEN"",""KREDITWESEN"",""SPORT""]","[""Finanzwesen"",""Sport""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/16/imfname_070353.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/16/fname_070385.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/16/fnameorig_070385.html', 'type': 'HTML'}]"
A,21,17.11.2006,A,"Nationalrats-Wahlordnung, Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/21,ANTR,SELBST,"[""G""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""POLITISCHE PARTEIEN"",""POLITISCHE PARTEIEN"",""WAHLEN""]","[""Politische Partei"",""Wahl""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/21/imfname_070643.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/21/fname_070647.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/21/fnameorig_070647.html', 'type': 'HTML'}]"
A,26,17.11.2006,A(E),Kosten für die Beseitigung von Kriegsrelikten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/26,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/26/imfname_070662.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/26/fname_070671.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/26/fnameorig_070671.html', 'type': 'HTML'}]"
A,27,17.11.2006,A,2. Sozialrechts-Änderungsgesetz 2006 - 2. SRÄG 2006,A,Selbständiger Antrag,/gegenstand/XXIII/A/27,ANTR,SELBST,"[""V"",""B""]","[""Soziales""]","[""SOZIALPOLITIK"",""SOZIALPOLITIK"",""SOZIALVERSICHERUNG I"",""SOZIALVERSICHERUNG VI"",""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit"",""Sozialpolitik""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/27/imfname_070661.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/27/fname_070688.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/27/fnameorig_070688.html', 'type': 'HTML'}]"
A,32,17.11.2006,A,"Schulorganisationsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/32,ANTR,SELBST,"[""B""]","[""Bildung""]","[""BILDUNGSWESEN VIII"",""ERSTE LESUNGEN""]","[""Bildung"",""Gesetzgebungsverfahren"",""Organisation des Unterrichtswesens""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/32/imfname_070667.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/32/fname_070699.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/32/fnameorig_070699.html', 'type': 'HTML'}]"
A,46,29.11.2006,A,"Allgemeines bürgerliches Gesetzbuch, Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/46,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""ERSTE LESUNGEN"",""ZIVILRECHT""]","[""Bürgerliches Recht"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/46/imfname_070883.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/46/fname_070909.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/46/fnameorig_070909.html', 'type': 'HTML'}]"
A,58,29.11.2006,A,"Bundes-Behindertengleichstellungsgesetz, Behinderteneinstellungsgesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/58,ANTR,SELBST,"[""G""]","[""Soziales""]","[""ERSTE LESUNGEN"",""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/58/imfname_070931.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/58/fname_070962.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/58/fnameorig_070962.html', 'type': 'HTML'}]"
A,70,14.12.2006,A(E),Beschlussfassung über ein modernes Modell der Elternkarenz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/70,ANTR,SELBST,"[""G""]","[""Familie und Generationen""]","[""FAMILIENPOLITIK""]","[""Familie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/70/imfname_071256.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/70/fname_071427.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/70/fnameorig_071427.html', 'type': 'HTML'}]"
A,71,14.12.2006,A(E),verwaltungsrechtliches Umwelthaftungsgesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/71,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/71/imfname_071259.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/71/fname_071439.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/71/fnameorig_071439.html', 'type': 'HTML'}]"
A,74,14.12.2006,A(E),Evaluierung der ÖBB-Strukturreform und effiziente Neuordnung im Bereich ÖBB-Infrastruktur,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/74,ANTR,SELBST,"[""G""]","[""Verkehr und Infrastruktur""]","[""VERKEHR II""]","[""Schienentransport""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/74/imfname_071260.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/74/fname_071430.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/74/fnameorig_071430.html', 'type': 'HTML'}]"
A,80,14.12.2006,A,"Bundesfinanzgesetz, Änderung (7. BFG-Novelle 2006)",A,Selbständiger Antrag,/gegenstand/XXIII/A/80,ANTR,SELBST,"[""V"",""S"",""B"",""G"",""F""]","[""Budget und Finanzen"",""Inneres und Recht""]","[""BUNDESHAUSHALT I"",""ÖFFENTLICHER DIENST"",""ÖFFENTLICHER DIENST""]","[""Haushaltsplan"",""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/80/fname_071330.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/80/fnameorig_071330.html', 'type': 'HTML'}, {'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/80/imfname_071382.pdf', 'type': 'PDF'}]"
A,82,14.12.2006,A,"Börsegesetz, Bankwesengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/82,ANTR,SELBST,"[""V"",""B""]","[""Budget und Finanzen""]","[""KREDITWESEN""]","[""Finanzwesen""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/82/imfname_071317.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/82/fname_071332.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/82/fnameorig_071332.html', 'type': 'HTML'}]"
A,90,16.01.2007,A(E),Kärntner Ortstafeln,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/90,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""VOLKSGRUPPEN""]","[""ethnische Gruppe""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/90/imfname_071913.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/90/fname_071918.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/90/fnameorig_071918.html', 'type': 'HTML'}]"
A,104,30.01.2007,A(E),Einfuhr- und Handelsverbot für Robbenprodukte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/104,ANTR,SELBST,"[""G""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/104/imfname_072269.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/104/fname_072297.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/104/fnameorig_072297.html', 'type': 'HTML'}]"
A,148,07.03.2007,A(E),Ausweitung der Rücktrittsrechte von KonsumentInnen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/148,ANTR,SELBST,"[""G""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/148/imfname_073603.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/148/fname_073641.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/148/fnameorig_073641.html', 'type': 'HTML'}]"
A,152,07.03.2007,A(E),Einsetzung eines Klimaschutzbeauftragten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/152,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/152/imfname_073609.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/152/fname_073640.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/152/fnameorig_073640.html', 'type': 'HTML'}]"
A,163,22.03.2007,A(E),Nichtzustimmung zur Schengen-Erweiterung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/163,ANTR,SELBST,"[""F""]","[""Europäische Union"",""Inneres und Recht""]","[""EUROPÄISCHE INTEGRATION"",""GRENZEN"",""GRENZEN""]","[""Europäische Union"",""Grenze""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/163/imfname_074518.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/163/fname_074554.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/163/fnameorig_074554.html', 'type': 'HTML'}]"
A,166,22.03.2007,A(E),Importverbot für das GVO-Konstrukt MON863,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/166,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung"",""Land- und Forstwirtschaft""]","[""GESUNDHEIT"",""LAND- UND FORSTWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT"",""LEBENSMITTEL"",""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel"",""Gesundheit"",""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/166/imfname_074515.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/166/fname_074520.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/166/fnameorig_074520.html', 'type': 'HTML'}]"
A,173,22.03.2007,A,"Einkommensteuergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/173,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Soziales""]","[""ERSTE LESUNGEN"",""STEUERN UND GEBÜHREN"",""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter"",""Gesetzgebungsverfahren"",""Steuerwesen""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/173/imfname_074562.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/173/fname_074607.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/173/fnameorig_074607.html', 'type': 'HTML'}]"
A,194,25.04.2007,A(E),Einführung einer Bundesförderung für die energetische Sanierung des Althaus- und Altwohnungsbestandes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/194,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Klima, Umwelt und Energie"",""Soziales""]","[""BUNDESHAUSHALT III"",""BUNDESHAUSHALT III"",""ENERGIEWIRTSCHAFT"",""ENERGIEWIRTSCHAFT"",""WOHNUNGSWESEN""]","[""Energie"",""Öffentliche Finanzen und Haushaltspolitik"",""Wohnungspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/194/imfname_076449.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/194/fname_076459.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/194/fnameorig_076459.html', 'type': 'HTML'}]"
A,199,25.04.2007,A(E),sukzessive Reduktion des Einsatzes von Tragetaschen aus nicht verrottbarem Kunststoff,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/199,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ"",""ABFALLWIRTSCHAFT"",""ABFALLWIRTSCHAFT""]","[""Abfall"",""Abfallwirtschaft"",""Umwelt""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/199/imfname_076452.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/199/fname_076458.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/199/fnameorig_076458.html', 'type': 'HTML'}]"
A,200,26.04.2007,A(E),Anhebung des Kinderabsetzbetrages,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/200,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Familie und Generationen""]","[""FAMILIENPOLITIK"",""FAMILIENPOLITIK"",""STEUERN UND GEBÜHREN""]","[""Familie"",""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/200/imfname_076784.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/200/fname_076787.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/200/fnameorig_076787.html', 'type': 'HTML'}]"
A,205,27.04.2007,A(E),Freiwilliges Sozialdienstjahr,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/205,ANTR,SELBST,"[""B""]","[""Familie und Generationen""]","[""FAMILIENLASTENAUSGLEICH"",""JUGEND"",""JUGEND""]","[""Familienleistungsausgleich"",""junger Mensch""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/205/imfname_076869.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/205/fname_076959.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/205/fnameorig_076959.html', 'type': 'HTML'}]"
A,210,03.05.2007,A(E),Unabhängigkeit für den Verein für Konsumenteninformation,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/210,ANTR,SELBST,"[""B""]","[""Inneres und Recht"",""Soziales""]","[""VEREINS- UND VERSAMMLUNGSRECHT""]","[""Vereinsleben"",""Versammlungsfreiheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/210/imfname_077178.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/210/fname_077190.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/210/fnameorig_077190.html', 'type': 'HTML'}]"
A,219,03.05.2007,A(E),Einführung der Pendlerbeihilfe in Form eines kilometerabhängigen Pendlerabsetzbetrages mit Negativsteuerwirkung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/219,ANTR,SELBST,"[""B""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/219/imfname_077211.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/219/fname_077222.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/219/fnameorig_077222.html', 'type': 'HTML'}]"
A,220,03.05.2007,A,Reisekosten-Novelle 2007 – RK-Novelle 2007,A,Selbständiger Antrag,/gegenstand/XXIII/A/220,ANTR,SELBST,"[""S"",""V""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/220/imfname_077214.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/220/fname_077784.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/220/fnameorig_077784.html', 'type': 'HTML'}]"
A,232,05.06.2007,A(E),bundeseinheitliche Regelungen betreffend Persönliche Assistenz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/232,ANTR,SELBST,"[""G""]","[""Soziales""]","[""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/232/imfname_079998.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/232/fname_080075.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/232/fnameorig_080075.html', 'type': 'HTML'}]"
A,235,05.06.2007,A(E),Importverbot für Hunde- und Katzenfelle,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/235,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft"",""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE"",""HANDEL, GEWERBE UND INDUSTRIE"",""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Handel"",""Industrie"",""Tiermedizin"",""Tierschutz"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/235/imfname_080000.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/235/fname_080070.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/235/fnameorig_080070.html', 'type': 'HTML'}]"
A,240,06.06.2007,A(E),Abschaffung der Beneš-Dekrete in der Republik Tschechien,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/240,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""VOLKSGRUPPEN""]","[""ethnische Gruppe""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/240/imfname_080077.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/240/fname_080096.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/240/fnameorig_080096.html', 'type': 'HTML'}]"
A,241,06.06.2007,A,"Allgemeines Sozialversicherungsgesetz, Gewerbliches Sozialversicherungsgesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/241,ANTR,SELBST,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/241/imfname_080087.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/241/fname_080092.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/241/fnameorig_080092.html', 'type': 'HTML'}]"
A,251,06.06.2007,A,"Ausfuhrförderungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIII/A/251,ANTR,SELBST,"[""V"",""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/251/imfname_080117.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/251/fname_080447.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/251/fnameorig_080447.html', 'type': 'HTML'}]"
A,254,06.06.2007,A(E),Novellierung des Ökostromgesetzes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/254,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""ELEKTRIZITÄT""]","[""Elektrizitätsindustrie""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/254/imfname_080127.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/254/fname_080129.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/254/fnameorig_080129.html', 'type': 'HTML'}]"
A,255,06.06.2007,A,Dienstrechts-Novelle 2007,A,Selbständiger Antrag,/gegenstand/XXIII/A/255,ANTR,SELBST,"[""V"",""S""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST"",""RECHTSBEREINIGUNG"",""RECHTSBEREINIGUNG""]","[""öffentliche Verwaltung"",""öffentlicher Dienst"",""Vereinfachung der Rechtsvorschriften""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIII/A/255/imfname_080128.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/255/fname_080141.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIII/A/255/fnameorig_080141.html', 'type': 'HTML'}]"
A,266,04.07.2007,A(E),Beseitigung nachteiliger Bestimmungen für geringfügig Beschäftigte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/266,ANTR,SELBST,"[""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/266/imfname_082472.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/266/fname_082490.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/266/fnameorig_082490.html', 'type': 'HTML'}]"
A,267,04.07.2007,A(E),Liberalisierung bzw. Ausverkauf der Wasserrechte Österreichs im Rahmen der durch WTO/GATS verursachten EU-Dienstleistungsrichtlinie,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/267,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""WASSERRECHT""]","[""Wasserbewirtschaftung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/267/imfname_082474.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/267/fname_082492.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/267/fnameorig_082492.html', 'type': 'HTML'}]"
A,272,05.07.2007,A(E),Hotelüberbuchungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/272,ANTR,SELBST,"[""G""]","[""Wirtschaft""]","[""FREMDENVERKEHR""]","[""Tourismus""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/272/imfname_082553.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/272/fname_082588.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIII/A/272/fnameorig_082588.html', 'type': 'HTML'}]"
A,294,06.07.2007,A(E),Maßnahmen zur Sicherung der Pflege,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIII/A/294,ANTR,SELBST,"[""F""]","[""Bildung"",""Inneres und Recht"",""Soziales""]","[""BILDUNGSWESEN IV"",""BILDUNGSWESEN IV"",""BUNDESVERFASSUNG"",""BUNDESVERFASSUNG"",""WOHNUNGSWESEN"",""WOHNUNGSWESEN"",""SOZIALVERSICHERUNG VI""]","[""Hochschulausbildung"",""soziale Sicherheit"",""Verfassung"",""Wohnungspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIII/A/294/imfname_082953.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/294/fname_083038.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIII/A/294/fnameorig_083038.html', 'type': 'HTML'}]"
