ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,419,17.06.2004,A(E),5 Millionen Euro jährlich als Sofortmaßnahme zur Existenzsicherung der nichtkonfessionellen Schulen in freier Trägerschaft,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/419,ANTR,SELBST,"[""S"",""G""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/419/imfname_022313.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/419/fname_022316.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/419/fnameorig_022316.html', 'type': 'HTML'}]"
A,422,17.06.2004,A,"Bundesstraßengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/422,ANTR,SELBST,"[""F"",""V""]","[""Budget und Finanzen"",""Verkehr und Infrastruktur""]","[""BUNDESVERMÖGEN"",""BUNDESVERMÖGEN"",""STRASSEN- UND BRÜCKENBAU""]","[""öffentliches Eigentum"",""Straßen- und Brückenbau""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/422/imfname_022357.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/422/fname_022366.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/422/fnameorig_022366.html', 'type': 'HTML'}]"
A,424,17.06.2004,A,Glücksspielgesetz - GSpG,A,Selbständiger Antrag,/gegenstand/XXII/A/424,ANTR,SELBST,"[""S""]","[""Budget und Finanzen"",""Sport""]","[""ERSTE LESUNGEN"",""GLÜCKSSPIEL"",""SPORT"",""SPORT""]","[""Gesetzgebungsverfahren"",""Glücksspiel"",""Sport""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/424/imfname_022359.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/424/fname_022368.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/424/fnameorig_022368.html', 'type': 'HTML'}]"
A,425,17.06.2004,A(E),Vereinheitlichung der Rücktrittsfristen für Konsumenten/innen bei allen Konsumentengeschäften auf 14 Tage,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/425,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/425/imfname_022360.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/425/fname_022369.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/425/fnameorig_022369.html', 'type': 'HTML'}]"
A,426,28.06.2004,A(E),unzureichende Sicherung der KonsumentInnen beim Kauf neuer Immobilien im Bauträgervertragsgesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/426,ANTR,SELBST,"[""G""]","[""Soziales""]","[""WOHNUNGSWESEN""]","[""Wohnungspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/426/imfname_022919.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/426/fname_022925.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/426/fnameorig_022925.html', 'type': 'HTML'}]"
A,440,09.07.2004,A(E),Harmonisierung der Pensionssysteme und ihre Auswirkungen auf Frauenpensionen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/440,ANTR,SELBST,"[""S""]","[""Frauen und Gleichbehandlung"",""Soziales""]","[""SOZIALVERSICHERUNG VI"",""FRAUEN UND GLEICHBEHANDLUNG"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung"",""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/440/imfname_023913.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/440/fname_023918.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/440/fnameorig_023918.html', 'type': 'HTML'}]"
A,453,22.09.2004,A(E),agrarisches Betriebsmittelrecht und Lebensmittelrecht - Lebensmittelkette,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/453,ANTR,SELBST,"[""S""]","[""Gesundheit und Ernährung"",""Inneres und Recht"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT"",""LEBENSMITTEL"",""VERWALTUNGSVERFAHREN"",""VERWALTUNGSVERFAHREN""]","[""Agrarerzeugnisse und Lebensmittel"",""Land- und Forstwirtschaft, Fischerei"",""Verwaltungsrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/453/imfname_027437.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/453/fname_027443.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/453/fnameorig_027443.html', 'type': 'HTML'}]"
A,459,14.10.2004,A(E),Reduktion der Belastungen für Autofahrer und PendlerInnen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/459,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/459/imfname_028524.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/459/fname_028534.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/459/fnameorig_028534.html', 'type': 'HTML'}]"
A,462,21.10.2004,A(E),Erstellung des neuen Programms für die ländliche Entwicklung für den Zeitraum 2007 bis 2013,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/462,ANTR,SELBST,"[""G""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/462/imfname_028875.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/462/fname_028883.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/462/fnameorig_028883.html', 'type': 'HTML'}]"
A,472,16.11.2004,A,"Privatradiogesetz, Privatfernsehgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/472,ANTR,SELBST,"[""V"",""F""]","[""Information und Medien""]","[""RUNDFUNK UND FERNSEHEN""]","[""Fernsehen"",""Hörfunk""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/472/imfname_030480.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/472/fname_030487.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/472/fnameorig_030487.html', 'type': 'HTML'}]"
A,476,17.11.2004,A(E),Sicherstellung der flächendeckenden Versorgung der Bevölkerung mit Post-Dienstleistungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/476,ANTR,SELBST,"[""G""]","[""Information und Medien""]","[""POST- UND FERNMELDEWESEN""]","[""Post- und Fernmeldewesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/476/imfname_030600.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/476/fname_030615.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/476/fnameorig_030615.html', 'type': 'HTML'}]"
A,488,09.12.2004,A,"Studienförderungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/488,ANTR,SELBST,"[""V"",""F""]","[""Bildung""]","[""BILDUNGSWESEN VI""]","[""Ausbildungsbeihilfe""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/488/imfname_032116.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/488/fname_032126.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/488/fnameorig_032126.html', 'type': 'HTML'}]"
A,494,10.12.2004,A(E),"""SOS-Kinderdorf"", Nominierung für den Friedensnobelpreis 2005",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/494,ANTR,SELBST,"[""F"",""V""]","[""Familie und Generationen""]","[""JUGEND""]","[""junger Mensch""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/494/imfname_032219.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/494/fname_032222.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/494/fnameorig_032222.html', 'type': 'HTML'}]"
A,505,26.01.2005,A(E),Wiedereinführung des Entgeltfortzahlungs-Fonds,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/505,ANTR,SELBST,"[""S""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/505/imfname_034120.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/505/fname_034136.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/505/fnameorig_034136.html', 'type': 'HTML'}]"
A,510,26.01.2005,A,"Konsumentenschutzgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/510,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""ERSTE LESUNGEN"",""HANDEL, GEWERBE UND INDUSTRIE""]","[""Gesetzgebungsverfahren"",""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/510/imfname_034124.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/510/fname_034138.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/510/fnameorig_034138.html', 'type': 'HTML'}]"
A,512,26.01.2005,A(E),Position Österreichs zum Schutz von Walen und Delfinen bei den Vertragsstaatenkonferenzen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/512,ANTR,SELBST,"[""V"",""G"",""F"",""S""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/512/imfname_034125.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/512/fname_034225.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/512/fnameorig_034225.html', 'type': 'HTML'}]"
A,517,26.01.2005,A(E),Transparenz der Verwendung der für die Opfer der Flutkatastrophe zugesagten 34 Millionen Euro Hilfsgelder aus Mitteln des Bundes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/517,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/517/imfname_034248.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/517/fname_034249.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/517/fnameorig_034249.html', 'type': 'HTML'}]"
A,528,02.03.2005,A(E),Nachmittagsbetreuung für SchülerInnen mit sonderpädagogischem Förderbedarf und außerordentliche SchülerInnen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/528,ANTR,SELBST,"[""G""]","[""Bildung"",""Inneres und Recht"",""Soziales""]","[""BILDUNGSWESEN VIII"",""MENSCHEN MIT BEHINDERUNG"",""AUSLÄNDER:IN"",""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger"",""Behinderter"",""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/528/imfname_036053.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/528/fname_036104.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/528/fnameorig_036104.html', 'type': 'HTML'}]"
A,536,02.03.2005,A(E),Maßnahmenpaket zur Senkung der Emissionen von Feinstaub und Schwebestaub,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/536,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft"",""Verkehr und Infrastruktur"",""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE"",""HANDEL, GEWERBE UND INDUSTRIE"",""LAND- UND FORSTWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT"",""UMWELTSCHUTZ"",""VERKEHR I"",""VERKEHR I""]","[""Handel"",""Industrie"",""Land- und Forstwirtschaft, Fischerei"",""Straßenverkehr"",""Umwelt"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/536/imfname_036062.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/536/fname_036065.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/536/fnameorig_036065.html', 'type': 'HTML'}]"
A,541,02.03.2005,A,"Straßenverkehrsordnung, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/541,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""ERSTE LESUNGEN"",""VERKEHR I""]","[""Gesetzgebungsverfahren"",""Straßenverkehr""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/541/imfname_036135.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/541/fname_036144.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/541/fnameorig_036144.html', 'type': 'HTML'}]"
A,542,02.03.2005,A(E),klare und nachvollziehbare Mietzinsbegrenzungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/542,ANTR,SELBST,"[""S""]","[""Soziales""]","[""WOHNUNGSWESEN""]","[""Wohnungspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/542/imfname_036136.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/542/fname_036142.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/542/fnameorig_036142.html', 'type': 'HTML'}]"
A,548,03.03.2005,A(E),Festlegung von qualitativ und quantitativ messbaren Gesundheitszielen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/548,ANTR,SELBST,"[""S""]","[""Frauen und Gleichbehandlung"",""Gesundheit und Ernährung""]","[""GESUNDHEIT"",""FRAUEN UND GLEICHBEHANDLUNG"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gesundheit"",""Gleichbehandlung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/548/imfname_036226.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/548/fname_036244.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/548/fnameorig_036244.html', 'type': 'HTML'}]"
A,560,03.03.2005,A(E),Verankerung eines Internationalen Gedenktages gegen weibliche Genitalverstümmelung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/560,ANTR,SELBST,"[""G"",""V"",""S"",""F""]","[""Außenpolitik"",""Europäische Union"",""Frauen und Gleichbehandlung""]","[""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION"",""VEREINTE NATIONEN"",""VEREINTE NATIONEN"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Europäische Union"",""Frau"",""Gleichbehandlung"",""Vereinte Nationen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/560/imfname_036304.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/560/fname_036329.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/560/fnameorig_036329.html', 'type': 'HTML'}]"
A,569,31.03.2005,A(E),Verbesserungen bei der Zulassung von Arzneimittelspezialitäten für Kinder und Jugendliche,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/569,ANTR,SELBST,"[""S""]","[""Familie und Generationen"",""Gesundheit und Ernährung""]","[""GESUNDHEIT"",""JUGEND"",""JUGEND""]","[""Gesundheit"",""junger Mensch""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/569/imfname_037720.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/569/fname_037729.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/569/fnameorig_037729.html', 'type': 'HTML'}]"
A,586,07.04.2005,A(E),Rücknahme der auf fragwürdiger rechtlicher Grundlage erfolgten Trassenverordnung zur Autobahnanschlussstelle Innsbruck-Mitte (AIM),A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/586,ANTR,SELBST,"[""G""]","[""Verkehr und Infrastruktur""]","[""STRASSEN- UND BRÜCKENBAU""]","[""Straßen- und Brückenbau""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/586/imfname_038287.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/586/fname_038326.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/586/fnameorig_038326.html', 'type': 'HTML'}]"
A,606,11.05.2005,A(E),"Vorlage des ersten österreichischen Männerberichts, im Sinne des Gender Mainstreamings, an den Nationalrat",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/606,ANTR,SELBST,"[""F"",""V""]","[""Familie und Generationen"",""Frauen und Gleichbehandlung"",""Soziales""]","[""FAMILIENPOLITIK"",""SOZIALPOLITIK"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Familie"",""Frau"",""Gleichbehandlung"",""Sozialpolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/606/imfname_040914.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/606/fname_040987.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/606/fnameorig_040987.html', 'type': 'HTML'}]"
A,612,12.05.2005,A(E),sofortige Realisierung der S 34 (Traisental Schnellstraße),A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/612,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""STRASSEN- UND BRÜCKENBAU""]","[""Straßen- und Brückenbau""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/612/imfname_040972.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/612/fname_041003.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/612/fnameorig_041003.html', 'type': 'HTML'}]"
A,616,12.05.2005,A(E),"Maßnahmen gegen den Psychoterror radikaler Abtreibungsgegner gegenüber Frauen, die Hilfe bei ungewollter Schwangerschaft suchen",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/616,ANTR,SELBST,"[""S""]","[""Frauen und Gleichbehandlung"",""Gesundheit und Ernährung"",""Inneres und Recht""]","[""GESUNDHEIT"",""GESUNDHEIT"",""SICHERHEITSWESEN"",""FRAUEN UND GLEICHBEHANDLUNG"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gesundheit"",""Gleichbehandlung"",""öffentliche Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/616/imfname_040974.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/616/fname_041006.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/616/fnameorig_041006.html', 'type': 'HTML'}]"
A,627,12.05.2005,A(E),Einschränkung der Klassenwiederholungen im Pflichtschulbereich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/627,ANTR,SELBST,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN I""]","[""Primarstufe""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/627/imfname_041023.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/627/fname_041093.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/627/fnameorig_041093.html', 'type': 'HTML'}]"
A,640,09.06.2005,A,"Allgemeines Sozialversicherungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXII/A/640,ANTR,SELBST,"[""S""]","[""Soziales""]","[""ERSTE LESUNGEN"",""SOZIALVERSICHERUNG I""]","[""Gesetzgebungsverfahren"",""soziale Sicherheit""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXII/A/640/imfname_043926.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/640/fname_043927.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXII/A/640/fnameorig_043927.html', 'type': 'HTML'}]"
A,642,09.06.2005,A(E),OGH-Urteil zur Haftung ehrenamtlicher Vereinsfunktionäre für Personen- und Sachschäden von Vereinsmitgliedern,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/642,ANTR,SELBST,"[""S""]","[""Inneres und Recht"",""Soziales"",""Sport""]","[""SPORT"",""SPORT"",""VEREINS- UND VERSAMMLUNGSRECHT"",""VEREINS- UND VERSAMMLUNGSRECHT"",""ZIVILRECHT""]","[""Bürgerliches Recht"",""Sport"",""Vereinsleben"",""Versammlungsfreiheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/642/imfname_043967.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/642/fname_043981.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/642/fnameorig_043981.html', 'type': 'HTML'}]"
A,228,24.09.2003,A(E),Reform der Verfahrenshilfe im Strafprozess,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/228,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""RECHTSANWÄLTE UND NOTARE"",""RECHTSANWÄLTE UND NOTARE"",""STRAFRECHT""]","[""Notar"",""Rechtsanwalt"",""Strafrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/228/imfname_008332.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/228/fname_008343.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXII/A/228/fnameorig_008343.html', 'type': 'HTML'}]"
A,855,12.07.2006,A(E),Prüfung von Möglichkeiten der Pflegefreistellung für Arbeitnehmerinnen und Arbeitnehmer,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXII/A/855,ANTR,SELBST,"[""V"",""F""]","[""Arbeit"",""Familie und Generationen"",""Gesundheit und Ernährung""]","[""ARBEITSRECHT I"",""GESUNDHEIT"",""GESUNDHEIT"",""JUGEND"",""JUGEND""]","[""Arbeitsrecht"",""Gesundheit"",""junger Mensch""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXII/A/855/imfname_067352.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/855/fname_067353.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXII/A/855/fnameorig_067353.html', 'type': 'HTML'}]"
AA,9,29.04.2003,AA,Urheberrechtsgesetz-Novelle 2003 - UrhG-Nov 2003,AA,Abänderungsantrag,/gegenstand/XXII/AA/9,ANTR,AA,"[""V"",""F""]",,,,[]
AA,14,11.06.2003,AA,Budgetbegleitgesetz 2003,AA,Abänderungsantrag,/gegenstand/XXII/AA/14,ANTR,AA,"[""S""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]",[]
AA,36,10.07.2003,AA,Telekommunikationsgesetz KommAustria-Gesetz,AA,Abänderungsantrag,/gegenstand/XXII/AA/36,ANTR,AA,"[""G""]",,,,[]
AA,38,10.07.2003,AA,22. KFG-Novelle,AA,Abänderungsantrag,/gegenstand/XXII/AA/38,ANTR,AA,"[""F"",""V""]",,,,[]
AA,53,03.12.2003,AA,Informationssicherheitsgesetz,AA,Abänderungsantrag,/gegenstand/XXII/AA/53,ANTR,AA,"[""F"",""V""]",,,,[]
AA,54,04.12.2003,AA,Bundesbahnstrukturgesetz 2003,AA,Abänderungsantrag,/gegenstand/XXII/AA/54,ANTR,AA,"[""F"",""V""]",,,,[]
AA,61,04.12.2003,AA,Wehrrechtsänderungsgesetz 2003 - WRÄG 2003,AA,Abänderungsantrag,/gegenstand/XXII/AA/61,ANTR,AA,"[""V"",""F""]",,,,[]
AA,64,29.01.2004,AA,Strafrechtsänderungsgesetz 2003,AA,Abänderungsantrag,/gegenstand/XXII/AA/64,ANTR,AA,"[""G"",""S""]",,,,[]
AA,70,26.02.2004,AA,"Bundesverfassungsgesetz, mit dem die Unabhängigkeit und Weisungsfreiheit von Rechtsschutzbeauftragten verankert wird",AA,Abänderungsantrag,/gegenstand/XXII/AA/70,ANTR,AA,"[""V"",""F""]",,"[""ABSTIMMUNGEN, NAMENTLICHE""]","[""namentliche Abstimmung""]",[]
AA,71,24.03.2004,AA,EU-Erweiterungs-Anpassungsgesetz,AA,Abänderungsantrag,/gegenstand/XXII/AA/71,ANTR,AA,"[""S""]",,,,[]
