ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,801,28.05.1998,A(E),Einspruch gegen das Verfassungsgesetz des Landes Niederösterreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/801,ANTR,SELBST,"[""F""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""BUNDESLÄNDER""]","[""Gliedstaat""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/801/fname_125136.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/801/fnameorig_125136.html', 'type': 'HTML'}]"
A,805,16.06.1998,A,"Kraftfahrgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/805,ANTR,SELBST,"[""V"",""S""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/805/fname_125142.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/805/fnameorig_125142.html', 'type': 'HTML'}]"
A,806,16.06.1998,A(E),gesetzliche Anerkennung der Blindenführhunde als Hilfsmittel,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/806,ANTR,SELBST,"[""G""]","[""Soziales""]","[""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/806/fname_125141.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/806/fnameorig_125141.html', 'type': 'HTML'}]"
A,816,18.06.1998,A,Gewerbegesetz 1998,A,Selbständiger Antrag,/gegenstand/XX/A/816,ANTR,SELBST,"[""L""]","[""Wirtschaft""]","[""ERSTE LESUNGEN"",""HANDEL, GEWERBE UND INDUSTRIE""]","[""Gesetzgebungsverfahren"",""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/816/fname_125150.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/816/fnameorig_125150.html', 'type': 'HTML'}]"
A,821,18.06.1998,A(E),Verdacht von Preisabsprachen im Hoch- und Straßenbau,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/821,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/821/fname_125154.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/821/fnameorig_125154.html', 'type': 'HTML'}]"
A,826,07.07.1998,A,"Staatsgrundgesetz über die allgemeinen Rechte der Staatsbürger, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/826,ANTR,SELBST,"[""G"",""L""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG"",""ERSTE LESUNGEN""]","[""Gesetzgebungsverfahren"",""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/826/fname_125159.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/826/fnameorig_125159.html', 'type': 'HTML'}]"
A,830,07.07.1998,A,"Bundes-Verfassungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/830,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG""]","[""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/830/fname_125165.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/830/fnameorig_125165.html', 'type': 'HTML'}]"
A,832,07.07.1998,A(E),Studie über den Vollzug der österreichischen Tierschutzgesetze,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/832,ANTR,SELBST,"[""G"",""L"",""F""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Tiermedizin"",""Tierschutz""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/832/fname_125173.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/832/fnameorig_125173.html', 'type': 'HTML'}]"
A,846,17.07.1998,A,"Bundes-Verfassungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/846,ANTR,SELBST,"[""V""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG""]","[""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/846/fname_125179.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/846/fnameorig_125179.html', 'type': 'HTML'}]"
A,848,17.07.1998,A(E),Selbständiger Entschließungsantrag (zurückgezogen),A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/848,ANTR,SELBST,"[""L""]","[""Inneres und Recht""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""PÄSSE UND AUSWEISE"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Ausweis""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/848/fname_125187.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/848/fnameorig_125187.html', 'type': 'HTML'}]"
A,853,17.07.1998,A,"Volksbegehrengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/853,ANTR,SELBST,"[""V"",""S""]","[""Parlament und Demokratie""]","[""WAHLEN""]","[""Wahl""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/853/fname_125191.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/853/fnameorig_125191.html', 'type': 'HTML'}]"
A,866,17.07.1998,A(E),geschlechtsspezifische Gestaltung von Paßformularen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/866,ANTR,SELBST,"[""L""]","[""Inneres und Recht""]","[""PÄSSE UND AUSWEISE""]","[""Ausweis""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/866/fname_125199.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/866/fnameorig_125199.html', 'type': 'HTML'}]"
A,870,17.09.1998,A(E),Einführung des Kinderbetreuungsschecks,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/870,ANTR,SELBST,"[""F""]","[""Familie und Generationen""]","[""FAMILIENPOLITIK""]","[""Familie""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/870/fname_125205.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/870/fnameorig_125205.html', 'type': 'HTML'}]"
A,877,18.09.1998,A,unentgeltliche Übereignung von beweglichem Bundesvermögen,A,Selbständiger Antrag,/gegenstand/XX/A/877,ANTR,SELBST,"[""L""]","[""Budget und Finanzen""]","[""BUNDESVERMÖGEN""]","[""öffentliches Eigentum""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/877/fname_125217.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/877/fnameorig_125217.html', 'type': 'HTML'}]"
A,879,18.09.1998,A(E),Hearing bei der Bestellung von Verfassungsrichtern,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/879,ANTR,SELBST,"[""L""]","[""Inneres und Recht""]","[""VERFASSUNGS- UND VERWALTUNGSGERICHTSBARKEIT""]","[""Verfassungsgerichtsbarkeit"",""Verwaltungsgerichtsbarkeit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/879/fname_125215.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/879/fnameorig_125215.html', 'type': 'HTML'}]"
A,906,07.10.1998,A(E),Maßnahmen zur Erleichterung der Väterkarenz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/906,ANTR,SELBST,"[""L""]","[""Soziales""]","[""SOZIALVERSICHERUNG V""]","[""Arbeitslosenversicherung""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/906/fname_125239.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/906/fnameorig_125239.html', 'type': 'HTML'}]"
A,912,08.10.1998,A(E),Gleichstellung homosexueller heterosexueller Lebensgemeinschaften Beamten-Dienstrechtsgesetz 1979,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/912,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/912/fname_125252.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/912/fnameorig_125252.html', 'type': 'HTML'}]"
A,917,08.10.1998,A,"Bundes-Verfassungsgesetz, Geschäftsordnungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/917,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""BUNDESVERFASSUNG""]","[""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/917/fname_125256.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/917/fnameorig_125256.html', 'type': 'HTML'}]"
A,923,04.11.1998,A(E),Reform des Dienst- und Besoldungsrechts für Lehrer,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/923,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/923/fname_125260.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/923/fnameorig_125260.html', 'type': 'HTML'}]"
A,931,05.11.1998,A(E),Maßnahmen zur Bekämpfung der genitalen Verstümmelung von Frauen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/931,ANTR,SELBST,"[""S"",""V""]","[""Außenpolitik"",""Inneres und Recht""]","[""VÖLKERRECHT""]","[""Völkerrecht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/931/fname_125272.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/931/fnameorig_125272.html', 'type': 'HTML'}]"
A,937,05.11.1998,A,"Bundeshaushaltsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/937,ANTR,SELBST,"[""S"",""V""]","[""Budget und Finanzen"",""Inneres und Recht""]","[""BUNDESHAUSHALT III"",""BUNDESVERFASSUNG""]","[""Öffentliche Finanzen und Haushaltspolitik"",""Verfassung""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/937/fname_125276.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/937/fnameorig_125276.html', 'type': 'HTML'}]"
A,951,26.11.1998,A,"Mutterschutzgesetz, Eltern-Karenzurlaubsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/951,ANTR,SELBST,"[""G""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/951/fname_125293.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/951/fnameorig_125293.html', 'type': 'HTML'}]"
A,953,26.11.1998,A(E),Verzicht auf Neubeschaffung von Abfangjägern,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/953,ANTR,SELBST,"[""G""]","[""Landesverteidigung""]","[""LANDESVERTEIDIGUNG""]","[""Verteidigung""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/953/fname_125291.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/953/fnameorig_125291.html', 'type': 'HTML'}]"
A,956,26.11.1998,A(E),Forschungsoffensive und Informationspflicht im Bereich der GSM-Basisstationen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/956,ANTR,SELBST,"[""G""]","[""Information und Medien""]","[""POST- UND FERNMELDEWESEN""]","[""Post- und Fernmeldewesen""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/956/fname_125288.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/956/fnameorig_125288.html', 'type': 'HTML'}]"
A,966,27.11.1998,A(E),Schaffung eines Finanzamtes Wien-Umgebung in Niederösterreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/966,ANTR,SELBST,"[""V""]","[""Inneres und Recht""]","[""VERWALTUNGSORGANISATION""]","[""Verwaltungsorganisation""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/966/fname_125299.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/966/fnameorig_125299.html', 'type': 'HTML'}]"
A,975,04.12.1998,A(E),Arbeit der Historikerkommission,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/975,ANTR,SELBST,"[""V"",""S"",""G"",""L"",""F""]","[""Information und Medien""]","[""ARCHIVE""]","[""Archiv""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/975/fname_125310.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/975/fnameorig_125310.html', 'type': 'HTML'}]"
A,987,16.12.1998,A(E),Ratifizierung des Statuts des Internationalen Strafgerichtshofes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/987,ANTR,SELBST,"[""L""]","[""Außenpolitik"",""Inneres und Recht""]","[""VÖLKERRECHT""]","[""Völkerrecht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/987/fname_125328.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/987/fnameorig_125328.html', 'type': 'HTML'}]"
A,1002,20.01.1999,A,"Fortpflanzungsmedizingesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1002,ANTR,SELBST,"[""L""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""GESCHÄFTSORDNUNG DES NATIONALRATES"",""ZIVILRECHT"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Bürgerliches Recht"",""Geschäftsordnung des Parlaments""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1002/fname_125343.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1002/fnameorig_125343.html', 'type': 'HTML'}]"
A,1005,20.01.1999,A,Ausbildungsvorbehaltsgesetz,A,Selbständiger Antrag,/gegenstand/XX/A/1005,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1005/fname_125340.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1005/fnameorig_125340.html', 'type': 'HTML'}]"
A,1009,16.02.1999,A,"Mietrechtsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1009,ANTR,SELBST,"[""S""]","[""Soziales""]","[""WOHNUNGSWESEN""]","[""Wohnungspolitik""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1009/fname_125347.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1009/fnameorig_125347.html', 'type': 'HTML'}]"
A,1022,24.02.1999,A(E),Abschaffung der Pensions- und Abfertigungsprivilegien der Politiker,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1022,ANTR,SELBST,"[""F""]","[""Parlament und Demokratie""]","[""NATIONALRAT V""]","[""direkt gewählte Kammer""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1022/fname_125355.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1022/fnameorig_125355.html', 'type': 'HTML'}]"
A,1023,25.02.1999,A,Nationalfonds der Republik Österreich,A,Selbständiger Antrag,/gegenstand/XX/A/1023,ANTR,SELBST,"[""G"",""L""]","[""Inneres und Recht""]","[""OPFERFÜRSORGE UND OPFERSCHUTZ""]","[""Opferhilfe""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1023/fname_125364.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1023/fnameorig_125364.html', 'type': 'HTML'}]"
A,1027,25.02.1999,A(E),Einhaltung der Menschenrechte in Österreich (Menschenrechtsbericht),A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1027,ANTR,SELBST,"[""L""]","[""Außenpolitik"",""Inneres und Recht""]","[""VÖLKERRECHT""]","[""Völkerrecht""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1027/fname_125360.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1027/fnameorig_125360.html', 'type': 'HTML'}]"
A,1032,25.02.1999,A(E),Entwurf für ein Bundesgrundsatzgesetz in der Sozialhilfe,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1032,ANTR,SELBST,"[""L""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1032/fname_125365.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1032/fnameorig_125365.html', 'type': 'HTML'}]"
A,1040,24.03.1999,A,"Bundespflegegeldgesetzes, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1040,ANTR,SELBST,"[""G""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1040/fname_125376.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1040/fnameorig_125376.html', 'type': 'HTML'}]"
A,1042,24.03.1999,A(E),"Freikaufsmöglichkeit für Bund, Länder und Gemeinden von der Behinderteneinstellungspflicht",A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1042,ANTR,SELBST,"[""G""]","[""Soziales""]","[""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1042/fname_125383.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1042/fnameorig_125383.html', 'type': 'HTML'}]"
A,1050,25.03.1999,A(E),Schaffung eines Behindertengleichstellungsgesetzes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1050,ANTR,SELBST,"[""G""]","[""Soziales""]","[""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1050/fname_125386.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1050/fnameorig_125386.html', 'type': 'HTML'}]"
A,1055,25.03.1999,A(E),Konkretisierung der Anti-Atompolitik: Schwerpunkt Temelin,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1055,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""ATOMENERGIE""]","[""Elektrizitäts- und Kernkraftindustrie""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1055/fname_125392.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1055/fnameorig_125392.html', 'type': 'HTML'}]"
A,1057,25.03.1999,A,Umweltverträglichkeitsprüfungsgesetz - UVP-G,A,Selbständiger Antrag,/gegenstand/XX/A/1057,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""ERSTE LESUNGEN"",""UMWELTSCHUTZ""]","[""Gesetzgebungsverfahren"",""Umwelt""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1057/fname_125390.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1057/fnameorig_125390.html', 'type': 'HTML'}]"
A,1075,22.04.1999,A(E),Maßnahmen zur Vereinfachung der Betriebsprüfungen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1075,ANTR,SELBST,"[""L""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1075/fname_125410.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1075/fnameorig_125410.html', 'type': 'HTML'}]"
A,1089,19.05.1999,A(E),Angleichung der Pauschalvergütung für Zivildiener an die der Präsenzdiener,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1089,ANTR,SELBST,"[""G""]","[""Landesverteidigung""]","[""ZIVILDIENST""]","[""Zivildienst""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1089/fname_125428.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1089/fnameorig_125428.html', 'type': 'HTML'}]"
A,1091,19.05.1999,A(E),Disziplinarrecht für Bundesbedienstete,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1091,ANTR,SELBST,"[""L""]","[""Inneres und Recht""]","[""ÖFFENTLICHER DIENST""]","[""öffentliche Verwaltung"",""öffentlicher Dienst""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1091/fname_125426.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1091/fnameorig_125426.html', 'type': 'HTML'}]"
A,1096,19.05.1999,A,"Jugendausbildungs-Sicherungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1096,ANTR,SELBST,"[""V""]","[""Arbeit""]","[""ARBEITSMARKT""]","[""Beschäftigung und Arbeitsbedingungen""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1096/fname_125431.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1096/fnameorig_125431.html', 'type': 'HTML'}]"
A,1102,20.05.1999,A,"Allgemeine Sozialversicherungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1102,ANTR,SELBST,"[""V"",""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1102/fname_125436.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1102/fnameorig_125436.html', 'type': 'HTML'}]"
A,1103,20.05.1999,A,"Arbeitsvertragsrechts-Anpassungsgesetz, Arbeitskräfteüberlassungsgesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1103,ANTR,SELBST,"[""V"",""S""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1103/fname_125435.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1103/fnameorig_125435.html', 'type': 'HTML'}]"
A,1116,16.06.1999,A(E),Karenzgeld für alle - Ausweitung des Karenzgeldanspruches auf alle Mütter (Väter),A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1116,ANTR,SELBST,"[""V""]","[""Soziales""]","[""SOZIALVERSICHERUNG V""]","[""Arbeitslosenversicherung""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1116/fname_125452.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1116/fnameorig_125452.html', 'type': 'HTML'}]"
A,1117,16.06.1999,A,"Familienlastenausgleichsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1117,ANTR,SELBST,"[""V""]","[""Familie und Generationen""]","[""FAMILIENLASTENAUSGLEICH""]","[""Familienleistungsausgleich""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1117/fname_125451.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1117/fnameorig_125451.html', 'type': 'HTML'}]"
A,1120,16.06.1999,A,"Umweltförderungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XX/A/1120,ANTR,SELBST,"[""V""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ""]","[""Umwelt""]","[{'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1120/fname_125457.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XX/A/1120/fnameorig_125457.html', 'type': 'HTML'}]"
A,1124,16.06.1999,A(E),Berechnung der Gesetzesfolgekosten im § 14 Bundeshaushaltsgesetz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1124,ANTR,SELBST,"[""V""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1124/fname_125463.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1124/fnameorig_125463.html', 'type': 'HTML'}]"
A,1127,16.06.1999,A(E),moderne Erziehungsmittel,A(E),Selbständiger Entschließungsantrag,/gegenstand/XX/A/1127,ANTR,SELBST,"[""V""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1127/fname_125460.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XX/A/1127/fnameorig_125460.html', 'type': 'HTML'}]"
