ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,183,06.06.2000,A(E),frauendiskriminierende Regelungen in Rahmenverträgen bzw. Geschäftsbedingungen der Versicherungswirtschaft,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/183,ANTR,SELBST,"[""G""]","[""Budget und Finanzen"",""Frauen und Gleichbehandlung""]","[""VERTRAGSVERSICHERUNGEN"",""VERTRAGSVERSICHERUNGEN"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung"",""Versicherungswesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/183/fname_600048.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/183/fnameorig_600048.html', 'type': 'HTML'}]"
A,187,06.06.2000,A,"Einkommensteuergesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/187,ANTR,SELBST,"[""F"",""V""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/187/fname_600054.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/187/fnameorig_600054.html', 'type': 'HTML'}]"
A,194,07.06.2000,A(E),Forschungsschwerpunkt für die Herstellung von biologischem Saatgut,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/194,ANTR,SELBST,"[""G""]","[""Innovation, Technologie und Forschung"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""WISSENSCHAFT UND FORSCHUNG"",""WISSENSCHAFT UND FORSCHUNG""]","[""Forschung und geistiges Eigentum"",""Land- und Forstwirtschaft, Fischerei"",""Wissenschaften""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/194/fname_600057.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/194/fnameorig_600057.html', 'type': 'HTML'}]"
A,199,07.06.2000,A(E),Anpassungen des Forstrechts an die naturschutzfachlichen Erfordernisse,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/199,ANTR,SELBST,"[""G""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/199/fname_600063.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/199/fnameorig_600063.html', 'type': 'HTML'}]"
A,221,06.07.2000,A(E),gesetzlicher Regelungen für Lagerungs- und Stützverbandstechniker in Spitalsambulanzen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/221,ANTR,SELBST,"[""S""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/221/fname_600090.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/221/fnameorig_600090.html', 'type': 'HTML'}]"
A,226,06.07.2000,A,"Katastrophenfondsgesetz, Bundesfinanzgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/226,ANTR,SELBST,"[""F"",""V""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/226/fname_600095.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/226/fnameorig_600095.html', 'type': 'HTML'}]"
A,236,06.07.2000,A,"Gewerbeordnung, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/236,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/236/fname_600105.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/236/fnameorig_600105.html', 'type': 'HTML'}]"
A,263,20.09.2000,A(E),Gleichbehandlungsgesetz für die Privatwirtschaft,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/263,ANTR,SELBST,"[""S""]","[""Arbeit"",""Frauen und Gleichbehandlung""]","[""ARBEITSRECHT I"",""FRAUEN UND GLEICHBEHANDLUNG"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Arbeitsrecht"",""Frau"",""Gleichbehandlung""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/263/fname_600127.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/263/fnameorig_600127.html', 'type': 'HTML'}]"
A,276,12.10.2000,A(E),Hebung der sozialen Sicherheit Schließen der Lücken im Krankenversicherungsschutz,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/276,ANTR,SELBST,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/276/fname_600144.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/276/fnameorig_600144.html', 'type': 'HTML'}]"
A,282,12.10.2000,A(E),Hebung der sozialen Sicherheit im Bereich des Pflegegeldes,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/282,ANTR,SELBST,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/282/fname_600148.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/282/fnameorig_600148.html', 'type': 'HTML'}]"
A,288,12.10.2000,A(E),Hebung der sozialen Sicherheit durch ein Mindestarbeitslosengeld,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/288,ANTR,SELBST,"[""S""]","[""Soziales""]","[""SOZIALVERSICHERUNG V""]","[""Arbeitslosenversicherung""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/288/fname_600152.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/288/fnameorig_600152.html', 'type': 'HTML'}]"
A,310,19.10.2000,A(E),Förderung des Fairen Handels,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/310,ANTR,SELBST,"[""F"",""V""]","[""Außenpolitik"",""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE"",""HANDEL, GEWERBE UND INDUSTRIE"",""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Handel"",""Industrie"",""Politik der Zusammenarbeit"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/310/fname_600172.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/310/fnameorig_600172.html', 'type': 'HTML'}]"
A,336,30.11.2000,A(E),finanzielle Unterstützung des Europäischen Gerichtshofes für Menschenrechte,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/336,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""MENSCHENRECHTE""]","[""Menschenrechte""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/336/fname_600205.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/336/fnameorig_600205.html', 'type': 'HTML'}]"
A,348,06.12.2000,A(E),schienenseitigen Ausbau der Brennerachse,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/348,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""VERKEHR II""]","[""Schienentransport""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/348/fname_600214.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/348/fnameorig_600214.html', 'type': 'HTML'}]"
A,350,14.12.2000,A,"Nationalfond der Republik Österreich für Opfer des Nationalsozialismus, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/350,ANTR,SELBST,"[""V"",""S"",""G"",""F""]","[""Inneres und Recht""]","[""OPFERFÜRSORGE UND OPFERSCHUTZ""]","[""Opferhilfe""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/350/fname_600212.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/350/fnameorig_600212.html', 'type': 'HTML'}]"
A,354,18.01.2001,A(E),Lohnsteuersenkung statt unsozialer Belastungspolitik  - Dringlicher Antrag,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/354,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN"",""ANTRÄGE, DRINGLICHE""]","[""Parlamentsdebatte"",""Steuerwesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/354/fname_600219.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/354/fnameorig_600219.html', 'type': 'HTML'}]"
A,360,18.01.2001,A(E),Verbot von Separatorenfleisch in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/360,ANTR,SELBST,"[""S""]","[""Gesundheit und Ernährung""]","[""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/360/fname_600225.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/360/fnameorig_600225.html', 'type': 'HTML'}]"
A,361,18.01.2001,A(E),"Einführung einer verpflichtenden, klaren und transparenten Kennzeichnung von tierischen Produkten",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/361,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung"",""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT"",""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel"",""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/361/fname_600224.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/361/fnameorig_600224.html', 'type': 'HTML'}]"
A,377,01.02.2001,A(E),vollständige Umsetzung der UNO-Frauenrechtskonvention CEDAW in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/377,ANTR,SELBST,"[""G""]","[""Frauen und Gleichbehandlung""]","[""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gleichbehandlung""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/377/fname_600239.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/377/fnameorig_600239.html', 'type': 'HTML'}]"
A,394,02.03.2001,A(E),"Neukodifikation des zivilrechtlichen Konsumentenschutzes - ""KSchG - NEU""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/394,ANTR,SELBST,"[""S""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/394/fname_600254.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/394/fnameorig_600254.html', 'type': 'HTML'}]"
A,397,12.03.2001,A(E),"""Bildungsoffensive jetzt!""  - Dringlicher Antrag",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/397,ANTR,SELBST,"[""G""]","[""Bildung""]","[""BILDUNGSWESEN VIII"",""ANTRÄGE, DRINGLICHE""]","[""Bildung"",""Organisation des Unterrichtswesens"",""Parlamentsdebatte""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/397/fname_600262.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/397/fnameorig_600262.html', 'type': 'HTML'}]"
A,399,12.03.2001,A(E),Qualitätsoffensive an Schulen und in der Erwachsenenbildung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/399,ANTR,SELBST,"[""S""]","[""Bildung""]","[""BILDUNGSWESEN VIII""]","[""Bildung"",""Organisation des Unterrichtswesens""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/399/fname_600260.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/399/fnameorig_600260.html', 'type': 'HTML'}]"
A,402,12.03.2001,A(E),rückwirkende Abschaffung der unsozialen Ambulanzgebühren,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/402,ANTR,SELBST,"[""S""]","[""Gesundheit und Ernährung"",""Soziales""]","[""GESUNDHEIT"",""GESUNDHEIT"",""SOZIALVERSICHERUNG VI""]","[""Gesundheit"",""soziale Sicherheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/402/fname_600268.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/402/fnameorig_600268.html', 'type': 'HTML'}]"
A,408,20.03.2001,A(E),drohender Ausverkauf der österreichischen E-Wirtschaft an Atom-Konzerne,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/408,ANTR,SELBST,"[""G""]","[""Klima, Umwelt und Energie""]","[""ELEKTRIZITÄT""]","[""Elektrizitätsindustrie""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/408/fname_600273.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/408/fnameorig_600273.html', 'type': 'HTML'}]"
A,409,20.03.2001,A(E),die innere Sicherheit in Österreich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/409,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""MENSCHENRECHTE""]","[""Menschenrechte""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/409/fname_600272.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/409/fnameorig_600272.html', 'type': 'HTML'}]"
A,416,03.04.2001,A(E),Maßnahmen für die berufsbildenden mittleren und höheren Schulen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/416,ANTR,SELBST,"[""S""]","[""Bildung""]","[""BILDUNGSWESEN II"",""BILDUNGSWESEN III"",""BILDUNGSWESEN III""]","[""Sekundarstufe""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/416/fname_600277.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/416/fnameorig_600277.html', 'type': 'HTML'}]"
A,433,10.05.2001,A(E),Effizienzsicherung von Geschwindigkeitskontrollen im Straßenverkehr im Sinne der Verkehrssicherheit,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/433,ANTR,SELBST,"[""G""]","[""Verkehr und Infrastruktur""]","[""VERKEHR I""]","[""Straßenverkehr""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/433/fname_600300.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/433/fnameorig_600300.html', 'type': 'HTML'}]"
A,434,10.05.2001,A(E),Schuldenerlass für die ärmsten Entwicklungsländer,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/434,ANTR,SELBST,"[""G""]","[""Außenpolitik"",""Budget und Finanzen""]","[""KREDITWESEN"",""KREDITWESEN"",""ENTWICKLUNGSZUSAMMENARBEIT""]","[""Finanzwesen"",""Politik der Zusammenarbeit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/434/fname_600299.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/434/fnameorig_600299.html', 'type': 'HTML'}]"
A,435,10.05.2001,A,"Altlastensanierungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/435,ANTR,SELBST,"[""V"",""F""]","[""Klima, Umwelt und Energie""]","[""ABFALLWIRTSCHAFT""]","[""Abfall"",""Abfallwirtschaft""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/435/fname_600298.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/435/fnameorig_600298.html', 'type': 'HTML'}]"
A,439,11.05.2001,A(E),Grundsätze einer Reformpolitik für die österreichischen Universitäten  - Dringlicher Antrag,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/439,ANTR,SELBST,"[""S""]","[""Bildung""]","[""BILDUNGSWESEN IV"",""ANTRÄGE, DRINGLICHE""]","[""Hochschulausbildung"",""Parlamentsdebatte""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/439/fname_600303.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/439/fnameorig_600303.html', 'type': 'HTML'}]"
A,448,06.06.2001,A(E),regelmäßige Berichte über die Entwicklung der ÖIAG-Holding,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/448,ANTR,SELBST,"[""G""]","[""Wirtschaft""]","[""VERSTAATLICHTE BETRIEBE""]","[""Unternehmensarten""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/448/fname_600315.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/448/fnameorig_600315.html', 'type': 'HTML'}]"
A,449,06.06.2001,A(E),Rückerstattung der Mehrwertsteuer für Feuerwehren und Rettungsorganisationen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/449,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/449/fname_600314.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/449/fnameorig_600314.html', 'type': 'HTML'}]"
A,452,07.06.2001,A(E),Ausgliederungen aus dem öffentlichen Bereich,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/452,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""VERWALTUNGSORGANISATION""]","[""Verwaltungsorganisation""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/452/fname_600311.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/452/fnameorig_600311.html', 'type': 'HTML'}]"
A,460,07.06.2001,A(E),Abmildung der schädlichen Folgen der Nachtarbeit,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/460,ANTR,SELBST,"[""S""]","[""Arbeit""]","[""ARBEITSRECHT I""]","[""Arbeitsrecht""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/460/fname_600329.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/460/fnameorig_600329.html', 'type': 'HTML'}]"
A,470,04.07.2001,A,"Gesundheits- und Sozialbereich-Beihilfengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/470,ANTR,SELBST,"[""S""]","[""Gesundheit und Ernährung""]","[""GESUNDHEIT""]","[""Gesundheit""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/470/fname_600330.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/470/fnameorig_600330.html', 'type': 'HTML'}]"
A,506,26.09.2001,A(E),"Studien über den Einsatz von ""Erwachsenenmedikamenten"" in der Kinderheilkunde",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/506,ANTR,SELBST,"[""S""]","[""Familie und Generationen"",""Gesundheit und Ernährung""]","[""GESUNDHEIT"",""JUGEND"",""JUGEND""]","[""Gesundheit"",""junger Mensch""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/506/fname_600373.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/506/fnameorig_600373.html', 'type': 'HTML'}]"
A,524,23.10.2001,A(E),die Förderung erneuerbarer Energie im liberalisierten Markt,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/524,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie""]","[""ENERGIEWIRTSCHAFT""]","[""Energie""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/524/fname_600389.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/524/fnameorig_600389.html', 'type': 'HTML'}]"
A,532,24.10.2001,A,"Fremdengesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/532,ANTR,SELBST,"[""F"",""V""]","[""Inneres und Recht""]","[""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/532/fname_600401.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/532/fnameorig_600401.html', 'type': 'HTML'}]"
A,536,21.11.2001,A,Veräußerung von Bundesanteilen an Flughafenbetriebsgesellschaften,A,Selbständiger Antrag,/gegenstand/XXI/A/536,ANTR,SELBST,"[""F"",""V""]","[""Budget und Finanzen""]","[""BUNDESVERMÖGEN""]","[""öffentliches Eigentum""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/536/fname_600397.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/536/fnameorig_600397.html', 'type': 'HTML'}]"
A,541,21.11.2001,A(E),"Erhebung des ""Übereinkommens über die Rechte des Kindes"" in den Rang eines Verfassungsgesetzes",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/541,ANTR,SELBST,"[""G""]","[""Familie und Generationen"",""Inneres und Recht""]","[""BUNDESVERFASSUNG"",""BUNDESVERFASSUNG"",""JUGEND""]","[""junger Mensch"",""Verfassung""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/541/fname_600403.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/541/fnameorig_600403.html', 'type': 'HTML'}]"
A,543,21.11.2001,A,2. BFG-Novelle 2002,A,Selbständiger Antrag,/gegenstand/XXI/A/543,ANTR,SELBST,"[""V"",""F""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT I""]","[""Haushaltsplan""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/543/fname_600413.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/543/fnameorig_600413.html', 'type': 'HTML'}]"
A,178,06.06.2000,A(E),Erhaltung der Nebenbahnen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/178,ANTR,SELBST,"[""S""]","[""Verkehr und Infrastruktur""]","[""VERKEHR II""]","[""Schienentransport""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/178/fname_600043.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/178/fnameorig_600043.html', 'type': 'HTML'}]"
A,184,06.06.2000,A(E),Lebensmittelverzeichnis,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/184,ANTR,SELBST,"[""G""]","[""Gesundheit und Ernährung""]","[""LEBENSMITTEL""]","[""Agrarerzeugnisse und Lebensmittel""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/184/fname_600047.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/184/fnameorig_600047.html', 'type': 'HTML'}]"
A,185,06.06.2000,A,"Ausfuhrförderungsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXI/A/185,ANTR,SELBST,"[""F"",""V""]","[""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE""]","[""Handel"",""Industrie"",""Unternehmen und Wettbewerb""]","[{'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/185/fname_600046.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag (gescanntes Original)', 'link': '/dokument/XXI/A/185/fnameorig_600046.html', 'type': 'HTML'}]"
A,200,07.06.2000,A(E),zusätzliche 1.000 Planposten für die Sicherheitsexekutive,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/200,ANTR,SELBST,"[""S""]","[""Inneres und Recht""]","[""SICHERHEITSWESEN""]","[""öffentliche Sicherheit""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/200/fname_600062.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/200/fnameorig_600062.html', 'type': 'HTML'}]"
A,219,05.07.2000,A(E),Schutz der Bevölkerung vor Hunden,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/219,ANTR,SELBST,"[""S""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""VETERINÄRWESEN UND TIERSCHUTZ""]","[""Tiermedizin"",""Tierschutz""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/219/fname_600082.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/219/fnameorig_600082.html', 'type': 'HTML'}]"
A,231,06.07.2000,A(E),Verbesserung der Bankenaufsicht,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXI/A/231,ANTR,SELBST,"[""S""]","[""Budget und Finanzen""]","[""KREDITWESEN""]","[""Finanzwesen""]","[{'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/231/fname_600100.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag (gescanntes Original)', 'link': '/dokument/XXI/A/231/fnameorig_600100.html', 'type': 'HTML'}]"
