ITYP,INR,Datum,Art,Betreff,DOKTYP,DOKTYP_LANG,HIS_URL,VHG,VHG2,Fraktionen,THEMEN,SW,EUROVOC,DocumentLinks
A,221,10.12.2008,A(E),CO2-Sequestrierung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/221,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie""]","[""UMWELTSCHUTZ"",""ABFALLWIRTSCHAFT"",""ABFALLWIRTSCHAFT""]","[""Abfall"",""Abfallwirtschaft"",""Umwelt""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/221/imfname_145617.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/221/fname_145757.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/221/fnameorig_145757.html', 'type': 'HTML'}]"
A,226,10.12.2008,A(E),Einsatz von Agrotreibstoffen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/226,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""ENERGIEWIRTSCHAFT"",""LAND- UND FORSTWIRTSCHAFT""]","[""Energie"",""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/226/imfname_145624.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/226/fname_145766.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/226/fnameorig_145766.html', 'type': 'HTML'}]"
A,246,10.12.2008,A,"Sicherheitspolizeigesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/246,ANTR,SELBST,"[""F""]","[""Inneres und Recht"",""Parlament und Demokratie""]","[""SICHERHEITSWESEN"",""NATIONALRAT V"",""NATIONALRAT V""]","[""direkt gewählte Kammer"",""öffentliche Sicherheit""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/246/imfname_145646.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/246/fname_145789.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/246/fnameorig_145789.html', 'type': 'HTML'}]"
A,250,10.12.2008,A(E),Kostentragung der Bergung von Fliegerbomben,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/250,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""BUNDESHAUSHALT III""]","[""Öffentliche Finanzen und Haushaltspolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/250/imfname_145648.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/250/fname_145815.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/250/fnameorig_145815.html', 'type': 'HTML'}]"
A,252,10.12.2008,A,"Meldegesetz 1991 - MeldeG, Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/252,ANTR,SELBST,"[""F""]","[""Inneres und Recht""]","[""SICHERHEITSWESEN""]","[""öffentliche Sicherheit""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/252/imfname_145650.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/252/fname_145823.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/252/fnameorig_145823.html', 'type': 'HTML'}]"
A,254,10.12.2008,A,"Asylgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/254,ANTR,SELBST,"[""F""]","[""Außenpolitik"",""Inneres und Recht""]","[""FLÜCHTLINGE"",""STRAFRECHT"",""STRAFRECHT""]","[""Flüchtling"",""Strafrecht""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/254/imfname_145652.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/254/fname_145825.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag textinterpretiert', 'link': '/dokument/XXIV/A/254/fnameorig_145825.html', 'type': 'HTML'}]"
A,261,10.12.2008,A(E),Schwerarbeiterregelung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/261,ANTR,SELBST,"[""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG I""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/261/imfname_145661.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/261/fname_145811.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/261/fnameorig_145811.html', 'type': 'HTML'}]"
A,264,10.12.2008,A(E),"Dotierung eines staatlichen ""Mezzaninfonds""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/264,ANTR,SELBST,"[""F""]","[""Budget und Finanzen"",""Wirtschaft""]","[""HANDEL, GEWERBE UND INDUSTRIE"",""KREDITWESEN"",""KREDITWESEN"",""WIRTSCHAFTSPOLITIK"",""WIRTSCHAFTSPOLITIK""]","[""Finanzwesen"",""Handel"",""Industrie"",""Unternehmen und Wettbewerb"",""Wirtschaft""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/264/imfname_145664.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/264/fname_145816.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/264/fnameorig_145816.html', 'type': 'HTML'}]"
A,271,10.12.2008,A,Zweites Gewaltschutzgesetz,A,Selbständiger Antrag,/gegenstand/XXIV/A/271,ANTR,SELBST,"[""S"",""V""]","[""Inneres und Recht""]","[""ZIVILRECHT""]","[""Bürgerliches Recht""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/271/imfname_145669.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/271/fname_145675.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/271/fnameorig_145675.html', 'type': 'HTML'}]"
A,274,10.12.2008,A(E),DNA - Tests zur Immigrationskontrolle,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/274,ANTR,SELBST,"[""F""]","[""Außenpolitik"",""Inneres und Recht""]","[""FLÜCHTLINGE"",""FLÜCHTLINGE"",""SICHERHEITSWESEN"",""SICHERHEITSWESEN"",""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger"",""Flüchtling"",""öffentliche Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/274/imfname_145671.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/274/fname_145824.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/274/fnameorig_145824.html', 'type': 'HTML'}]"
A,3,28.10.2008,A(E),Beseitigung der Heiratsstrafe,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/3,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/3/imfname_143254.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/3/fname_143285.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/3/fnameorig_143285.html', 'type': 'HTML'}]"
A,19,28.10.2008,A,Fremdenrechtspaket 2005,A,Selbständiger Antrag,/gegenstand/XXIV/A/19,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""ERSTE LESUNGEN"",""PERSONENSTANDSRECHT"",""PERSONENSTANDSRECHT"",""ZIVILRECHT""]","[""Bürgerliches Recht"",""Gesetzgebungsverfahren"",""Personenstand""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/19/imfname_143277.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/19/fname_143339.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/19/fnameorig_143339.html', 'type': 'HTML'}]"
A,27,28.10.2008,A(E),Einsetzung einer EU-Beauftragten für die Rechte der Frauen im Bereich der Entwicklungspolitik,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/27,ANTR,SELBST,"[""G""]","[""Außenpolitik"",""Europäische Union"",""Frauen und Gleichbehandlung""]","[""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION"",""ENTWICKLUNGSZUSAMMENARBEIT"",""FRAUEN UND GLEICHBEHANDLUNG"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Europäische Union"",""Frau"",""Gleichbehandlung"",""Politik der Zusammenarbeit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/27/imfname_143297.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/27/fname_143354.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/27/fnameorig_143354.html', 'type': 'HTML'}]"
A,32,28.10.2008,A,"Bleiberechtsgesetz, Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/32,ANTR,SELBST,"[""G""]","[""Inneres und Recht""]","[""ERSTE LESUNGEN"",""AUSLÄNDER:IN""]","[""ausländischer Staatsangehöriger"",""Gesetzgebungsverfahren""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/32/imfname_143318.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/32/fname_143464.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/32/fnameorig_143464.html', 'type': 'HTML'}]"
A,40,25.11.2008,A(E),"Beschränkung der ""Cross Compliance""-Bestimmungen auf ein Mindestausmaß",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/40,ANTR,SELBST,"[""F""]","[""Europäische Union"",""Klima, Umwelt und Energie"",""Land- und Forstwirtschaft""]","[""EUROPÄISCHE INTEGRATION"",""EUROPÄISCHE INTEGRATION"",""LAND- UND FORSTWIRTSCHAFT"",""UMWELTSCHUTZ"",""UMWELTSCHUTZ""]","[""Europäische Union"",""Land- und Forstwirtschaft, Fischerei"",""Umwelt""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/40/imfname_144444.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/40/fname_144491.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/40/fnameorig_144491.html', 'type': 'HTML'}]"
A,47,25.11.2008,A(E),Abbruch der Beitrittsverhandlungen der Europäischen Union mit der Türkei,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/47,ANTR,SELBST,"[""F""]","[""Europäische Union""]","[""EUROPÄISCHE INTEGRATION""]","[""Europäische Union""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/47/imfname_144449.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/47/fname_144552.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/47/fnameorig_144552.html', 'type': 'HTML'}]"
A,52,25.11.2008,A(E),Streichung ungerechtfertigter Privilegien türkischer Staatsbürger,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/52,ANTR,SELBST,"[""F""]","[""Arbeit"",""Europäische Union"",""Familie und Generationen""]","[""ARBEITSMARKT"",""ARBEITSMARKT"",""EUROPÄISCHE INTEGRATION"",""FAMILIENLASTENAUSGLEICH"",""FAMILIENLASTENAUSGLEICH""]","[""Beschäftigung und Arbeitsbedingungen"",""Europäische Union"",""Familienleistungsausgleich""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/52/imfname_144457.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/52/fname_144564.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/52/fnameorig_144564.html', 'type': 'HTML'}]"
A,54,25.11.2008,A(E),Ratifizierung der UN-Konvention zu Rechten von behinderten Menschen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/54,ANTR,SELBST,"[""F""]","[""Außenpolitik"",""Soziales""]","[""VEREINTE NATIONEN"",""VEREINTE NATIONEN"",""MENSCHEN MIT BEHINDERUNG""]","[""Behinderter"",""Vereinte Nationen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/54/imfname_144462.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/54/fname_144566.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/54/fnameorig_144566.html', 'type': 'HTML'}]"
A,62,25.11.2008,A(E),dringend erforderliche Maßnahmen für faire Beschäftigungsbedingungen im Postsektor,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/62,ANTR,SELBST,"[""G""]","[""Arbeit"",""Information und Medien"",""Wirtschaft""]","[""LÖHNE UND GEHÄLTER"",""LÖHNE UND GEHÄLTER"",""POST- UND FERNMELDEWESEN""]","[""Einkommen"",""Post- und Fernmeldewesen"",""Verwaltung und Entlohnung des Personals""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/62/imfname_144467.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/62/fname_144543.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/62/fnameorig_144543.html', 'type': 'HTML'}]"
A,73,25.11.2008,A,"Parteiengesetz, Klubfinanzierungsgesetz u.a., Änderung",A,Selbständiger Antrag,/gegenstand/XXIV/A/73,ANTR,SELBST,"[""G""]","[""Frauen und Gleichbehandlung"",""Inneres und Recht"",""Parlament und Demokratie""]","[""ERSTE LESUNGEN"",""POLITISCHE PARTEIEN"",""FRAUEN UND GLEICHBEHANDLUNG"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Frau"",""Gesetzgebungsverfahren"",""Gleichbehandlung"",""Politische Partei""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/73/imfname_144479.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/73/fname_144561.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/73/fnameorig_144561.html', 'type': 'HTML'}]"
A,78,03.12.2008,A,"Einkommensgesetz, Änderung (zurückgezogen)",A,Selbständiger Antrag,/gegenstand/XXIV/A/78,ANTR,SELBST,"[""B""]","[""Außenpolitik"",""Budget und Finanzen"",""Klima, Umwelt und Energie""]","[""ERSTE LESUNGEN"",""GESCHÄFTSORDNUNG DES NATIONALRATES"",""STEUERN UND GEBÜHREN"",""UMWELTSCHUTZ"",""UMWELTSCHUTZ"",""ENTWICKLUNGSZUSAMMENARBEIT"",""ENTWICKLUNGSZUSAMMENARBEIT"",""GO-NR SONSTIGE GESCHÄFTSORDNUNGSANGELEGENHEITEN""]","[""Gesetzgebungsverfahren"",""Politik der Zusammenarbeit"",""Steuerwesen"",""Umwelt""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/78/imfname_145105.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/78/fname_145109.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/78/fnameorig_145109.html', 'type': 'HTML'}]"
A,79,03.12.2008,A,Exekutionsordnung - EO,A,Selbständiger Antrag,/gegenstand/XXIV/A/79,ANTR,SELBST,"[""F""]","[""Arbeit"",""Familie und Generationen"",""Inneres und Recht"",""Wirtschaft""]","[""FAMILIENPOLITIK"",""FAMILIENPOLITIK"",""LÖHNE UND GEHÄLTER"",""LÖHNE UND GEHÄLTER"",""ZIVILRECHT""]","[""Bürgerliches Recht"",""Einkommen"",""Familie"",""Verwaltung und Entlohnung des Personals""]","[{'title': 'Initiativantrag gescannt', 'link': '/dokument/XXIV/A/79/imfname_145113.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/79/fname_145162.pdf', 'type': 'PDF'}, {'title': 'Initiativantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/79/fnameorig_145162.html', 'type': 'HTML'}]"
A,90,03.12.2008,A(E),Verlässlichkeitsüberprüfung muslimischer Seelsorger in Justizanstalten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/90,ANTR,SELBST,"[""F""]","[""Inneres und Recht"",""Kultur""]","[""STRAFRECHT"",""RELIGION""]","[""Religion"",""Strafrecht""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/90/imfname_145125.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/90/fname_145468.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/90/fnameorig_145468.html', 'type': 'HTML'}]"
A,101,03.12.2008,A(E),Änderung des Zugangs zum Arbeitsmarkt für Ausländer aus nicht EWR-Staaten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/101,ANTR,SELBST,"[""F""]","[""Arbeit"",""Außenpolitik"",""Inneres und Recht""]","[""ARBEITSMARKT"",""FLÜCHTLINGE"",""FLÜCHTLINGE""]","[""Beschäftigung und Arbeitsbedingungen"",""Flüchtling""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/101/imfname_145137.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/101/fname_145485.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/101/fnameorig_145485.html', 'type': 'HTML'}]"
A,103,03.12.2008,A(E),Einrichtung einer Bundesgenossenschaft für Pflege und Betreuung,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/103,ANTR,SELBST,"[""F""]","[""Soziales""]","[""SOZIALPOLITIK"",""SOZIALVERSICHERUNG VI"",""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit"",""Sozialpolitik""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/103/imfname_145135.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/103/fname_145472.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/103/fnameorig_145472.html', 'type': 'HTML'}]"
A,118,03.12.2008,A(E),Maßnahmen zur Sicherung der Pflege,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/118,ANTR,SELBST,"[""F""]","[""Inneres und Recht"",""Soziales"",""Wirtschaft""]","[""BAUWESEN"",""BAUWESEN"",""BUNDESVERFASSUNG"",""BUNDESVERFASSUNG"",""SOZIALVERSICHERUNG VI""]","[""Bauindustrie und öffentliches Bauwesen"",""Baupolitik"",""soziale Sicherheit"",""Verfassung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/118/imfname_145153.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/118/fname_145454.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/118/fnameorig_145454.html', 'type': 'HTML'}]"
A,119,03.12.2008,A(E),Maßnahmen zur Betreuung von pflegebedürftigen Personen,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/119,ANTR,SELBST,"[""F""]","[""Soziales""]","[""SOZIALVERSICHERUNG VI""]","[""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/119/imfname_145152.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/119/fname_145458.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/119/fnameorig_145458.html', 'type': 'HTML'}]"
A,140,03.12.2008,A(E),gesetzliche Verankerung des Programms Ländliche Entwicklung 2007-2013,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/140,ANTR,SELBST,"[""G""]","[""Land- und Forstwirtschaft""]","[""LAND- UND FORSTWIRTSCHAFT""]","[""Land- und Forstwirtschaft, Fischerei""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/140/imfname_145188.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/140/fname_145206.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag elektronisch übermittelt', 'link': '/dokument/XXIV/A/140/fnameorig_145206.html', 'type': 'HTML'}]"
A,158,03.12.2008,A(E),Beseitigung der Pensionsprivilegien in der Oesterreichischen Nationalbank und Kürzung der bald über 2 Mrd Euro schweren OeNB-Pensionsreserve,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/158,ANTR,SELBST,"[""B""]","[""Budget und Finanzen"",""Soziales""]","[""KREDITWESEN"",""SOZIALVERSICHERUNG I"",""SOZIALVERSICHERUNG I""]","[""Finanzwesen"",""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/158/imfname_145195.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/158/fname_145391.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/158/fnameorig_145391.html', 'type': 'HTML'}]"
A,168,10.12.2008,A(E),"Fristenlösung, Abtreibung - Schaffung einer Körperschaft zur finanziellen Unterstützung von werdenden Müttern, welche trotz Bestehens einer Notlage ihre Schwangerschaft fortsetzen wollen",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/168,ANTR,SELBST,"[""F""]","[""Familie und Generationen"",""Frauen und Gleichbehandlung""]","[""FAMILIENPOLITIK"",""FAMILIENPOLITIK"",""FRAUEN UND GLEICHBEHANDLUNG""]","[""Familie"",""Frau"",""Gleichbehandlung""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/168/imfname_145566.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantag elektronisch übermittelt', 'link': '/dokument/XXIV/A/168/imfname_146094.pdf', 'type': 'PDF'}]"
A,181,10.12.2008,A(E),die Revision des Abkommens zwischen WHO und IAEO (WHA 12-40) vom 28. Mai 1959,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/181,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Klima, Umwelt und Energie""]","[""ATOMENERGIE"",""ATOMENERGIE"",""GESUNDHEIT""]","[""Elektrizitäts- und Kernkraftindustrie"",""Gesundheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/181/imfname_145577.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/181/fname_145708.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/181/fnameorig_145708.html', 'type': 'HTML'}]"
A,187,10.12.2008,A(E),Umstellung auf e-card mit Foto und Ausweispflicht für noch nicht umgestellte Karten,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/187,ANTR,SELBST,"[""F""]","[""Gesundheit und Ernährung"",""Information und Medien"",""Inneres und Recht"",""Soziales""]","[""DATENVERARBEITUNG"",""DATENVERARBEITUNG"",""GESUNDHEIT"",""GESUNDHEIT"",""SICHERHEITSWESEN"",""SOZIALVERSICHERUNG I""]","[""Gesundheit"",""Informatik"",""Information und Informationsverarbeitung"",""öffentliche Sicherheit"",""soziale Sicherheit""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/187/imfname_145586.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/187/fname_145682.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/187/fnameorig_145682.html', 'type': 'HTML'}]"
A,190,10.12.2008,A(E),"""Project Better Place""",A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/190,ANTR,SELBST,"[""F""]","[""Klima, Umwelt und Energie"",""Wirtschaft""]","[""ELEKTRIZITÄT"",""ELEKTRIZITÄT"",""HANDEL, GEWERBE UND INDUSTRIE"",""HANDEL, GEWERBE UND INDUSTRIE"",""UMWELTSCHUTZ""]","[""Elektrizitätsindustrie"",""Handel"",""Industrie"",""Umwelt"",""Unternehmen und Wettbewerb""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/190/imfname_145590.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/190/fname_145680.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/190/fnameorig_145680.html', 'type': 'HTML'}]"
A,196,10.12.2008,A(E),Mehrwertsteuerrückvergütung bei der Anschaffung von Geräten durch Feuerwehren,A(E),Selbständiger Entschließungsantrag,/gegenstand/XXIV/A/196,ANTR,SELBST,"[""F""]","[""Budget und Finanzen""]","[""STEUERN UND GEBÜHREN""]","[""Steuerwesen""]","[{'title': 'Entschließungsantrag gescannt', 'link': '/dokument/XXIV/A/196/imfname_145598.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/196/fname_145693.pdf', 'type': 'PDF'}, {'title': 'Entschließungsantrag textinterpretiert', 'link': '/dokument/XXIV/A/196/fnameorig_145693.html', 'type': 'HTML'}]"
